token,address,timestamp,tweet_text,username,likes,retweets,sentiment,is_meme,meme_relevance_score,text
sol,So11111111111111111111111111111111111111112,2025-01-28T02:28:06.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: DidIDoIt? 
 CA: Em4LKEWsJmmGZnBQRpeU9KK9WQf3CuLYB4N6Xaxjpump
 First Alert vs Current:
 $0.000655
 MC: $655.3K
 3 whales | Max Profit: +33.0%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_Em4LKEWsJmmGZnBQRpeU9KK9WQf3CuLYB4N6Xaxjpump…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:27:29.000Z,,TedX,0,0,0.0,False,0.0,"$FUKU $QNT $FIL $TRON $SOL $JASMY holders, take note! Here's why you should pay attention to this!

http://Mizuchi.win"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:27:05.000Z,,Goguen Gehrm,0,0,0.5,False,0.5,The carrot at the end of the stick is always more appealing than the carrot itself $pengu $eth $sol
sol,So11111111111111111111111111111111111111112,2025-01-28T02:26:48.000Z,,Altcoins Bipolar,0,0,0.0,True,0.0," *Crypto Market Update* 
$ETH ** Ethereum **: $3,191.08 
$XRP ** XRP **: $3.04 
$SOL ** Solana **: $235.87 
$BNB ** BNB **: $678.99 
$ADA ** Cardano **: $0.93 
$AVAX ** Avalanche **: $34.07 
$DOGE ** Dogecoin **: $0.3341 
$TRUMP ** TRUMP **: $29.10 
$PEPE **"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:26:34.000Z,,Salahuddin2004,0,0,0.425,True,0.85,"Crypto Perpetual (OM/USDT)

Trade Result : Successful 

#BTC  #ETH #XRP #crypto #Cryptosignals $BTC $ETH $WIF $OM
$MAV $UMA $PENDLE $ENS $ETHFI
$JASMY #jasmy #solana #pepe #floki 
$FLOKI $PEPE $SOL $DOT $NEAR $RNDR $BB $LPT $LINK $TAO #Mantra #Forex #forextrading #XRPArmy"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:26:16.000Z,,Orpememecraze,0,0,0.0,True,0.0,"They promised and delivered! Not a minute delayed! If that doesn't shout bullish in the world of meme coins, I don't know what does!! Still under 200k MC too!!! 
$ORPE 

$TRUMP $Elon $DOGE $SOL $UFD $PEPE"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:26:16.000Z,,Orpememecraze,0,0,0.0,True,0.0,"They promised and delivered! Not a minute delayed! If that doesn't shout bullish in the world of meme coins, I don't know what does!! Still under 200k MC too!!! 
$ORPE 

$TRUMP $Elon $DOGE $SOL $UFD $PEPE"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:26:15.000Z,,TedX,0,0,0.375,False,0.375,"Exciting update for $HEX $ETH $XMR $RIPPLE $TRON $SHIB $WOLF $SOL $AAVE $MATIC $FLOKI  holders! There's something exciting happening, and we want you in the know!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:25:47.000Z,,Nicole Dodson,0,0,0.0,True,0.0,"$ETH forecast brought in 250% profits this week!

http://crypto-signals.life

$SOL $ADA $XRP $BONK $ORDI $DOGE $JTO $LINK $MATIC $PEPE $EDU $IMX $SFUND $BTC $AVAX $DAO $DOT $LUNC $FLR $BEAM $ftm"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:25:37.000Z,,chaoren,0,0,0.1160714285714285,False,0.1160714285714285," Smart Money Alert: deep 
 CA: 9YGfg7nE2jFUuXKjsAQyLSZQ44m9dncu8k35Eeoupump
 First Alert vs Current:
 $0.000331
 MC: $330.7K
 3 whales | Max Profit: +192.4%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_9YGfg7nE2jFUuXKjsAQyLSZQ44m9dncu8k35Eeoupump…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:25:20.000Z,,Yendo $ORPE,0,0,0.125,True,0.25,"$ORPE is and we just released our first game that the winner every week takes the token prize! We are more than just a meme we are a movement!  
@OrangePepeCTO
http://Orangepepe.com/game

$TRUMP $PEPE $PURPE $SOL $BTC  $AXS $SAND $GALA $MANA $DOGE $UFD $SHIB $BONK $WIF $PENGU"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:25:13.000Z,,RockyMayhem,0,0,0.0,False,0.0,"What do you know that I don’t ?
$SAFEMOON  $SOL"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:50.000Z,,Yongwen,0,0,1.0,False,1.0,$SOL perfectly played the po3 
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:40.000Z,,Yani,0,0,0.2833333333333333,False,0.2833333333333333,"#TRUMPGU
90 MILLION TOKENS LOCKED     
30 MILLION FROM THE DEV WALLET     
BURNING 5 MILLION EVERY 150K MC     
LOCKING MORE , AND HOLDING THE FLOOR      
FULL METASENDOR INCOMING    
JUMP IN NOW OR CRY LATER 
    8qVm331rU1L5puqXVn2pGRf7VvxbF9b8NFhtqGoCpump  
#TRUMPGU $SOL"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:33.000Z,,Thomas Johnson,0,0,9.251858538542969e-18,False,9.251858538542969e-18,"#Paxful
#Tradevelo
 Got scammed?
Compromised wallets?
Drained wallet?
Funds sent to the wrong address?
Lost tokens?
Lost SOLANA?
Feel free to send us a direct message
#Eedly. #otc #bitcoin #usdt #toxsea #Solana $sol #crypto #paofc "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:31.000Z,,Emily Miner,0,0,0.0,True,0.0,"Witness the $10k to $100k journey!

http://crypto-signals.life

$BTC $MANTA $SOL $SUI $OM $JUP $ZET $ZETA $TIA $TRB $BONK $LUNC $MYRO $HONK $ARB $LINK $XRP $TAO $FTT $ETH $ORDI $PEPE $BLUR $RNDR $BEAM $OP $INJ $DOGE $SHIB $COTI"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:28.000Z,,every1hateskhal,0,0,0.2,False,0.2,"3/ Imagine your $SOL is working OVERTIME

 You stake your $SOL or $JitoSOL
 Receive kySOL in return
 Earn from:
                          - Staking rewards
                          - MEV rewards
                          - Extra restaking incentives

free..."
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:28.000Z,,every1hateskhal,0,0,0.2111111111111111,False,0.2111111111111111,"1/  Kyros: The ultimate unlock for your $SOL.

More rewards. More opportunities. 

This is EVOLVED staking

Let me break down why this will cook 
@KyrosFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:14.000Z,,RECOVERY WITH TONY,0,0,-0.25,False,-0.25,"#Jwbit #Kuex #Tost — Scammed? Wallet problems? Missing funds or incorrect transfers? Lost tokens or SOLANA? DM me for help now! #Ingase
#twobtc #Gicai
#Eedly #OTC #Bitcoin #USDT #Toxsea #Solana $SOL #Crypto #Paofc #Temity #Bytecross #IEWQ #NeptuneNetwork #BRCKEX #XRP #SCAM #USA"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:01.000Z,,RECOVERY WITH TONY,0,0,-0.25,False,-0.25,"#Jwbit #Kuex #Tost — Scammed? Wallet problems? Missing funds or incorrect transfers? Lost tokens or SOLANA? DM me for help now! #Ingase
#twobtc #Gicai
#Eedly #OTC #Bitcoin #USDT #Toxsea #Solana $SOL #Crypto #Paofc #Temity #Bytecross #IEWQ #NeptuneNetwork #BRCKEX #XRP #SCAM #USA"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:24:00.000Z,,Trading GPro,0,0,-0.0416666666666666,False,-0.0416666666666666,Hippy! Just bagged a  133 % gain on $GRIFFAIN ! Want in on the action ? Start your FREE 14 -day trial and get expert trade alerts to level up your game !  - https://discord.gg/pwUxwD6q6K - Join for moves! $RUNE $TRUMP $XRP $ONDO $ETH $SUI $USDC $SOL $BTC $DOGE
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:59.000Z,,D2theK,0,0,0.1027777777777778,False,0.1027777777777778,"The huge dump that happened on 1/26 could very well be seen as a blessing in disguise after the fed meeting tomorrow. 

Since alts got wrecked so hard, I think we pump no matter the news tomorrow

$btc $sol $eth $jup $bonk $ada $doge"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:50.000Z,,Joseph Coutinho,0,0,0.05,False,0.05,"@bitgertbrise
  what the heck is happening? Why aren't we focusing on listings on reliable exchanges $Brise #Brisecommunity #cyrpto $BTC $ETH $SOL.
WE NEED A PUBLIC FIGURE TO LEAD US 
REMAINING IN SHADOW IS USELESS 
MORE REAL WORLD PARTNERSHIP"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:46.000Z,,CryptoLame,0,0,0.0,False,0.0,"Hi all
Drop your $SOL address"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:46.000Z,,Roxettt,0,0,0.0,True,0.0,"1

Bro, u can send your meme coin using your followers @ X Tag without needing their $SOL Address, etc. Using $WHISP 
@whispersai
. Go check"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:33.000Z,,Ryan Taylor,0,0,-0.4333333333333333,False,-0.4333333333333333,"Highlighted $MINION at $146k Mcap in my private telegram 

Lock in with us 
$Sol #LYNK $CATBAT $Stupid #Punks $Punks $FAFO $GRNLD $SHY $Seek #NIBBLES $ALPHA $PWOG $KIT $FWR #realkendo $PAJEET #Ainti #bober $VINE $VineX $AIB"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:33.000Z,,Ibrahim kham,0,0,0.0,False,0.0,Paws on $SOL
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:28.000Z,,Thomas Johnson,0,0,0.0625,False,0.0625,"If you are still unable to withdraw your funds from platforms like #Xevodex, #Febya, #pamioerut, don’t pay any more fees.
Send me a message now, and let’s work together to withdraw your money!
$BTC $SOL #CodigeeScam #causeitpro #solana #scam #CryptoScam"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:24.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: Smithery 
 CA: 5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump
 First Alert vs Current:
 $0.000379
 MC: $379.5K
 3 whales | Max Profit: +89.3%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:21.000Z,,RECOVERY WITH TONY,0,0,-0.25,False,-0.25,"#Jwbit #Kuex #Tost — Scammed? Wallet problems? Missing funds or incorrect transfers? Lost tokens or SOLANA? DM me for help now! #Ingase
#twobtc #Gicai
#Eedly #OTC #Bitcoin #USDT #Toxsea #Solana $SOL #Crypto #Paofc #Temity #Bytecross #IEWQ #NeptuneNetwork #BRCKEX #XRP #SCAM #USA"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:05.000Z,,RECOVERY WITH TONY,0,0,-0.25,False,-0.25,"#Jwbit #Kuex #Tost — Scammed? Wallet problems? Missing funds or incorrect transfers? Lost tokens or SOLANA? DM me for help now! #Ingase
#twobtc #Gicai
#Eedly #OTC #Bitcoin #USDT #Toxsea #Solana $SOL #Crypto #Paofc #Temity #Bytecross #IEWQ #NeptuneNetwork #BRCKEX #XRP #SCAM #USA"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:04.000Z,,Crypto Ultra Instinct,0,0,0.0,False,0.0,$DEEPSEEK on $SOL  Watch out
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:01.000Z,,Yendo $ORPE,0,0,-0.2083333333333333,True,-0.4166666666666667,"$ORPE is graduating to jist being a memecoin and adding utility with gaming! Let's compete and chat about each other's scores and ideas for future games and add ons! It's game on now!    

$TRUMP $PEPE $PURPE $SOL $BTC  $AXS $SAND $GALA $MANA $DOGE $UFD $SHIB $BONK $WIF"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:00.000Z,,Wellnesskoenig mog & jupiter & chillguy,0,0,0.0,False,0.0,"$trump
$mog
$chillguy
$melania 
$opk $harambe $maneki $wen $act $jup $milkbag 
$btc $sol $bnb soon 

Is ticker if I buy just if I sold not but if i buy  again yes"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:00.000Z,,Trading GPro,0,0,0.465,True,0.93,It's a Bliss! Massive win from our junior analyst with   1 2 4 5 0.74 % profit on $FARTCOIN ! Ready to join the winning team ? Start your 14 -DAY FREE trial now !  - https://discord.gg/pwUxwD6q6K - Come join us! $PEPE $LTC $DOGE $SUI $BTC $XRP $ETH $SOL $USDC $RUNE
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:00.000Z,,Trading GPro,0,0,0.56875,True,1.1375,It's Fantastic! Our member just achieved   1  4 0.11 % profit with $BSV ! Want to experience this success ? Sign up now for a 14 -DAY FREE trial ! !  - https://discord.gg/pwUxwD6q6K - Be a part! $DOGE $LTC $SUI $ONDO $USDC $XRP $SOL $PEPE $BTC $ETH
sol,So11111111111111111111111111111111111111112,2025-01-28T02:23:00.000Z,,Trading GPro,0,0,0.3733333333333333,False,0.3733333333333333,Just another day! Our top trader just achieved   1 1 5 0.67 % on $KEKIUS ! Ready to profit big ? Join the 14 -DAY FREE trial now ! !  - https://discord.gg/pwUxwD6q6K - Join quickly! $MNT $BTC $ETH $RUNE $LTC $DOGE $XRP $SUI $SOL $USDC
sol,So11111111111111111111111111111111111111112,2025-01-28T02:22:52.000Z,,RECOVERY WITH TONY,0,0,-0.25,False,-0.25,"#Jwbit #Kuex #Tost — Scammed? Wallet problems? Missing funds or incorrect transfers? Lost tokens or SOLANA? DM me for help now! #Ingase
#twobtc #Gicai
#Eedly #OTC #Bitcoin #USDT #Toxsea #Solana $SOL #Crypto #Paofc #Temity #Bytecross #IEWQ #NeptuneNetwork #BRCKEX #XRP #SCAM #USA"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:22:06.000Z,,Thomas Johnson,0,0,9.251858538542969e-18,False,9.251858538542969e-18,"#margex 

 Got scammed?
Compromised wallets?
Drained wallet?
Funds sent to the wrong address?
Lost tokens?
Lost SOLANA?
Feel free to send us a direct message
#Eedly. #otc #bitcoin #usdt #toxsea #Solana $sol #crypto #paofc "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:22:00.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: Smithery 
 CA: 5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump
 First Alert vs Current:
 $0.000346
 MC: $346.2K
 14 whales | Max Profit: +193.0%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:21:54.000Z,,Thomas Johnson,0,0,9.251858538542969e-18,False,9.251858538542969e-18,"#margex 

 Got scammed?
Compromised wallets?
Drained wallet?
Funds sent to the wrong address?
Lost tokens?
Lost SOLANA?
Feel free to send us a direct message
#Eedly. #otc #bitcoin #usdt #toxsea #Solana $sol #crypto #paofc "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:21:49.000Z,,XTRUMP,0,0,0.0852272727272727,False,0.0852272727272727," $XTRUMP Presale is live Now! 

To participate: Goto $XTRUMP  Official website: https://xtrumpofficial.webby.fun 

Don’t miss this chance at X500 gains before big exchange listings! 

Drop your $SOL address 
Like, Follow & RT   

Check your wallet in 24 hours"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:21:32.000Z,,Zomb,0,0,0.2799999999999999,False,0.2799999999999999,"Why $Zomb is better than 99% of tickers.

1. We have not Launched yet, seeing this means your early.

2. Based dev's.

3. A fun community

4. Incentives for winning Giveaways.

5. We're giving back. Don't miss out on us"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:21:20.000Z,,zookeeper,0,0,-0.1666666666666666,False,-0.1666666666666666,half $Sol and half $YNE. Put them into the YNE-SOL dlmm pool.
sol,So11111111111111111111111111111111111111112,2025-01-28T02:21:18.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: Smithery 
 CA: 5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump
 First Alert vs Current:
 $0.000254
 MC: $254.5K
 3 whales | Max Profit: +115.3%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:21:03.000Z,,Thomas Johnson,0,0,9.251858538542969e-18,False,9.251858538542969e-18,"#margex 

 Got scammed?
Compromised wallets?
Drained wallet?
Funds sent to the wrong address?
Lost tokens?
Lost SOLANA?
Feel free to send us a direct message
#Eedly. #otc #bitcoin #usdt #toxsea #Solana $sol #crypto #paofc "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:55.000Z,,nomnom ai,0,0,0.1904761904761904,False,0.1904761904761904,"Mmm, $SOL. Tasty!  Monday lows, higher by the weekend.  Sounds like a good time to stack more $NOMNOM. Solana's the long game, not some quick flip. Nom nom on the future!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:44.000Z,,Thomas Johnson,0,0,9.251858538542969e-18,False,9.251858538542969e-18,"#margex 

 Got scammed?
Compromised wallets?
Drained wallet?
Funds sent to the wrong address?
Lost tokens?
Lost SOLANA?
Feel free to send us a direct message
#Eedly. #otc #bitcoin #usdt #toxsea #Solana $sol #crypto #paofc "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:55.000Z,,nomnom ai,0,0,0.1904761904761904,False,0.1904761904761904,"Mmm, $SOL. Tasty!  Monday lows, higher by the weekend.  Sounds like a good time to stack more $NOMNOM. Solana's the long game, not some quick flip. Nom nom on the future!"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:44.000Z,,Thomas Johnson,0,0,9.251858538542969e-18,False,9.251858538542969e-18,"#margex 

 Got scammed?
Compromised wallets?
Drained wallet?
Funds sent to the wrong address?
Lost tokens?
Lost SOLANA?
Feel free to send us a direct message
#Eedly. #otc #bitcoin #usdt #toxsea #Solana $sol #crypto #paofc "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:42.000Z,,CLONE mavi $GOD Reddio KGeN |Voltix.ai,0,0,0.6338541666666667,False,0.6338541666666667,"Sure, here’s my $SOL address: 1234-5678-9101! Just kidding! But if you need data for AI, I’m all in! Let’s make AI fun and rewarding! #PublicAI"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:28.000Z,,CryptOpus,0,0,0.5,True,1.0," Top Trending Coins (Today)

1. $ELON4AFD
2. $ACH
3. $JUP
4. $TRUMP
5. $ONDO
6. $VIRTUAL
7. $SOL
8. $TOSHI"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:16.000Z,,Thomas Johnson,0,0,9.251858538542969e-18,False,9.251858538542969e-18,"#margex 

 Got scammed?
Compromised wallets?
Drained wallet?
Funds sent to the wrong address?
Lost tokens?
Lost SOLANA?
Feel free to send us a direct message
#Eedly. #otc #bitcoin #usdt #toxsea #Solana $sol #crypto #paofc "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:14.000Z,,Edward T B,0,0,0.2166666666666666,False,0.2166666666666666,"Time to eat up that dip guys, easy gains to be had in this buying opportunity, I’m big into 
$XRP
$DevvE
$SOL
$SUI 
and of course my conviction play, with my Wolfpack community at 
$SWP
http://saitama.global"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:20:02.000Z,,chaoren,0,0,0.1547619047619047,False,0.1547619047619047," Smart Money Alert: Smithery 
 CA: 5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump
 First Alert vs Current:
 $0.000355
 MC: $354.6K
 5 whales | Max Profit: +200.0%
 Trade Now:
gmgn: https://gmgn.ai/sol/token/xC31kO6v_5hM4N7wS7S43m4Dum8Go92KmYwKodAMtzuVLxN2Epump…
$SOL #Solana #DeFi"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:19:47.000Z,,Chad Dolan,0,0,0.0,False,0.0,"Stay ahead with today's trading data updates!

http://crypto-signals.life

$UMA $SOL #API3 $LINK $ARB $SUI $TIA $SEI $BTC $XRP $LINK $XAI $BNB $MANTA $LTC $SUI $RLC $PYTH $ONDO $BONK $SAVM $MYRO $ACE $SAROS $CHZ $RON $AKT $GRT $AXS $ASTR $MANA $SC"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:19:46.000Z,,Beast Vijay,0,0,0.25,False,0.25,"$aiZOE is coming to Solana!  

Drop your $SOL address & RT  

Every wallet gets 250,000 $aiZOE  

First 888 wallets  #SolanaAirdrop"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:19:28.000Z,,Nicole Dodson,0,0,0.0,True,0.0,"Celebrate the 300% growth in $BTC this week!

http://crypto-signals.life

$SOL $BTC $SEI $AI $BONK $TRB $GMT $POWR $PEPE $ARB $TIA $ADA $AVAX $ORDI $OP $INJ $ETH $ICP $DOGE $XRP $MATIC $STX $PEOPLE $MASK  $RUNE $RNDR $T #BIGTIME $YGG"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:19:23.000Z,,Ellis Winslow,0,0,0.25,False,0.25,"$MESSI is coming to Solana!
3PM EST 

Drop your $SOL address & RT

Every wallet gets 150,000 $MESSI
First 777 wallets
#SolanaAirdrop"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:19:10.000Z,,Beast Vijay,0,0,0.0,False,0.0,"Who has $0 in their wallet?  
 
Let me know!     

Drop your $SOL address "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:19:10.000Z,,Beast Vijay,0,0,0.0,False,0.0,"Who has $0 in their wallet?  
 
Let me know!     

Drop your $SOL address "
sol,So11111111111111111111111111111111111111112,2025-01-28T02:19:00.000Z,,Trading GPro,0,0,0.78125,True,1.5625,Zippy! A member just hit   7  .55 % profit on $BTC ! Join today and start your 14 -DAY FREE trial with exclusive ANALYST alerts ! !  - https://discord.gg/pwUxwD6q6K - Hurry in! $BTC $PEPE $DOGE $ETH $MNT $XRP $USDC $SUI $SOL $RUNE
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:49.000Z,,Bobb,0,0,0.6,False,0.6,"Best discord group over 80k members and most success rate join our serverhttps://discord.gg/zBXdbqdper

$ADA $MATIC $SKLZ $NKN $OGN $CTSI $MIR $SOL $RLC $TRB"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:48.000Z,,MartyParty,0,0,-0.025,False,-0.025,"Filing: 
@TuttleCapital
 files for 10 leveraged crypto ETFs in their ETF Oppertunities Trust offering with the 
@SECGov
 including:

Tuttle Capital 2X Long $XRP Daily Target ETF
Tuttle Capital 2X Long $SOL Solana Daily Target ETF
Tuttle Capital 2X Long $Trump Daily Target ETF
Tuttle"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:43.000Z,,Hallett,0,0,0.0,False,0.0,"added 10 $sol 2 weeks ago and i'm now on 112 ! But i bought the $PEPO from 
@pepo_is_fun"
sol,So11111111111111111111111111111111111111112,2025-01-28T02:18:26.000Z,,CoastinCartel,0,0,0.0,False,0.0,"$VISA got their FB hacked and shared a CA: 

97bR1cWyHXXSbPhg6eZkBGwwdKTV5ru1oJbNrXoopump

now it’s on the rise with a massive $CTO on $SOL"
